Person;Affiliation;PrimaryKey
Shri Rahul Sharma; U.S. to Election Commission of India;683
the editor; Bureau Sandesh;683
The Editor; Bureau Sandesh;683
Shri Rahul Sharma; U.S. to Election Commission of India;684
the editor; Punjab Kesari;684
The Editor; Punjab Kesari;684
Shri Rahul Sharma; U.S. to Election Commission of India;685
Shri Rahul Sharma; U.S. to Election Commission of India;686
Shri Rahul Sharma; U.S. to Election Commission of India;687
the editor; Dainik Naya India;687
The Editor; Dainik Naya India;687
Shri Rahul Sharma; U.S. to Election Commission of India;688
the editor; Mahanagar Mail;688
The Editor; Mahanagar Mail;688
Shri Rahul Sharma; U.S. to Election Commission of India;689
Shri Rahul Sharma; U.S. to Election Commission of India;690
Shri Rahul Sharma; U.S. to Election Commission of India;691
the editor; Royal Bulletin;691
The Editor; Royal Bulletin;691
Shri Rahul Sharma; U.S. to Election Commission of India;692
Shri Rahul Sharma; U.S. to Election Commission of India;693
the editor; Rashtriya Sahara;693
The Editor; Rashtriya Sahara;693
Shri Rahul Sharma; U.S. to Election Commission of India;694
the editor; Aaj;694
The Editor; Aaj;694
Shri Rahul Sharma; U.S. to Election Commission of India;695
Shri Rahul Sharma; U.S. to Election Commission of India;696
the editor; Mudgal Times;696
The Editor; Mudgal Times;696
Shri Rahul Sharma; U.S. to Election Commission of India;697
the editor; Hindustan;697
The Editor; Hindustan;697
Shri Rahul Sharma; U.S. to Election Commission of India;698
the editor; Royal Bulletin;698
The Editor; Royal Bulletin;698
Shri Rahul Sharma; U.S. to Election Commission of India;699
Shri Rahul Sharma; U.S. to Election Commission of India;700
Shri Rahul Sharma; U.S. to Election Commission of India;701
the editor; Hindustan;701
The Editor; Hindustan;701
Shri Rahul Sharma; U.S. to Election Commission of India;702
the editor; Ratnagiri Times;702
The Editor; Ratnagiri Times;702
Shri Rahul Sharma; U.S. to Election Commission of India;703
the editor; Dainik Jagran;703
The Editor; Dainik Jagran;703
Shri Rahul Sharma; U.S. to Election Commission of India;704
the editor; Various Newspapers;704
The Editor; Various Newspapers;704
Shri Rahul Sharma; U.S. to Election Commission of India;705
the editor; Hindustan;705
The Editor; Hindustan;705
Shri Rahul Sharma; U.S. to Election Commission of India;706
the editor; Indian Express;706
The Editor; Indian Express;706
Shri Rahul Sharma; U.S. to Election Commission of India;707
the editor; Dausa Gazette;707
The editor; Dausa Gazette;707
Shri Saurabh Swami; EPFO;708
Editor; Times of India;708
Shri Krishan Kumar; President SirsaBardana Manufacturer;709
Editor; Total Haryana News;709
Editor; Inderprastha News;714
Shri Kedarnath Saini; Incharge Rajkiya Krishi Beej Bhandar;715
Editor; Dainik Jagran;715
Editor; Hindustan;716
Col. Shivraj; Convenor Poster Hatao Campaign;717
Editor; Times of India;717
Editor; Anand Bazar Patrika;718
Editor; Dainik Jagran;720
Editor; Dainik Jagran;721
Editor; Shabd Exclusive;722
Public Relations Offcier; Municipal Corporation of Gwalior;723
Editor; Shillong Times;724
Shri Rahul Sharma; U.S. Govt. of India;725
Shri Rahul Sharma; U.S. Govt. of India;726
Shri Rahul Sharma; U.S. Govt. of India;727
Editor; Nayak Bharti;727
Shri Rahul Sharma; U.S. Govt. of India;728
Editor; Jagrook Times;728
Shri Rahul Sharma; U.S. Govt. of India;729
Editor; Naya India;729
Shri Rahul Sharma; U.S. Govt. of India;730
Shri Rahul Sharma; U.S. Govt. of India;731
Editor; Metro Bites;731
Shri Rahul Sharma; U.S. Govt. of India;732
Shri Rahul Sharma; U.S. Govt. of India;733
Shri Rahul Sharma; U.S. Govt. of India;734
Shri Rahul Sharma; U.S. Govt. of India;735
Shri Rahul Sharma; U.S. Govt. of India;736
Editor; Nagaur Ki Awaz;736
Shri Rahul Sharma; U.S. Govt. of India;737
Shri Rahul Sharma; U.S. Govt. of India;738
Editor; Dainik Hindustan Border;738
Shri Rahul Sharma; U.S. Govt. of India;739
Shri Rahul Sharma; U.S. Govt. of India;740
Shri Rahul Sharma; U.S. Govt. of India;741
Editor; Hindustan;741
Shri Rahul Sharma; U.S. Govt. of India;742
Editor; Muzaffarnagar Bulletin;748
Editor; Bijnore Times;751
Editor; Dainik Balwas Times;757
Editor; Raj Express;758
Shri Rahul Sharma; Under Secretary Election Commission of India;760
Shri Rahul Sharma; Under Secretary Election Commission of India;761
editor; Shah Alert;762
editor; Shri India;763
editor; Bundelkhand live;764
editor; Roznama Rashtriya Sahara;773
Shri Rahul Sharma; Secretary Election Commission of India;774
Shri Rahul Sharma; Secretary Election Commission of India;775
Editor; Dainik Kota Bureau;775
Shri Rahul Sharma; Under Secretary Election Commission of India;776
Editor; BPN Times;776
Editor; The Times of India;786
Editor; Rashtra Ka Vachan;788
Editor; Mevar Times;789
editor; Dainik Aas Paas;791
editor; Mehkta Bharat;792
editor; National Duniya;793
editor; Morning News;796
editor; Jhalawar Samachar;797
Shri Rahul Sharma; Under Secretary Election Commission India;798
Shri Rahul Sharma; Under Secretary Election Commission of India;799
Editor; The Samaj;803
Editor; Samaj;805
Editor; Navbharat;811
Editor; Inquilab;813
Editor; Urdu Times;814
Editor; Avadhnama;816
Editor; Navbharat;818
Editor; Inquilab;821
Editor; Urdu Times;823
Editor; Avadhnama;824
Shri Rahul Sharma; Election Commission of India;825
Under Secretary; Election Commission of India;825
Editor; National Duniya;825
Shri Rahul Sharma; Election Commission of India;826
Under Secretary; Election Commission of India;826
Editor; Aaj Samaj;826
Shri Rahul Sharma; Election Commission of India;827
Under Secretary; Election Commission of India;827
Shri Rahul Sharma; Election Commission of India;828
Under Secretary; Election Commission of India;828
Shri Rahul Sharma; Election Commission of India;829
Under Secretary; Election Commission of India;829
Editor; Shah Times;829
Shri Rahul Sharma; Election Commission of India;830
Under Secretary; Election Commission of India;830
Shri Rahul Sharma; Election Commission of India;831
Under Secretary; Election Commission of India;831
Shri Rahul Sharma; Election Commission of India;832
Under Secretary; Election Commission of India;832
Shri Rahul Sharma; Election Commission of India;833
Under Secretary; Election Commission of India;833
Shri Rahul Sharma; Election Commission of India;834
Under Secretary; Election Commission of India;834
Shri Rahul Sharma; Election Commission of India;835
Under Secretary; Election Commission of India;835
Editor; Metro Bites;835
Dainik; Metro Bites;835
Shri Rahul Sharma; Election Commission of India;836
Under Secretary; Election Commission of India;836
Shri Rahul Sharma; Election Commission of India;837
Under Secretary; Election Commission of India;837
Shri Rahul Sharma; Election Commission of India;838
Under Secretary; Election Commission of India;838
Editor; National Duniya;838
Shri Rahul Sharma; Election Commission of India;839
Under Secretary; Election Commission of India;839
Shri Rahul Sharma; Election Commission of India;840
Under Secretary; Election Commission of India;840
Editor; Awam-E-Hind;840
editor; Shah Times;845
editor; BPN Times;846
Yash Bharat;and Raj Express;847
Yash Bharat;and Raj Express;848
editor; Shah Times;855
editor; Bhartiya Janmanch;856
Shri S.K. Das; Under Secretary Election Commission of India;857
Shri S.K. Das; Under Secretary Election Commission of India;858
Shri S.K. Das; Under Secretary Election Commission of India;859
Shri Syed Zafarul Islam; Chief Reporter lahren Fortnightly;860
Ms. Rachna Sharma; Advocate Hon. Secretary SSKS Foundation;861
Ms. Rachna Sharma; Advocate Hon. Secretary SSKS Foundation;862
Dr. Rajendra Singh Jadeja; General Secretary Rajkot District Consumers Protection Council;863
Editor; Times of India;864
Shri A. Devaneyan; Tamil Nadu (through NCPCR;865
Registrar; NCPCR;865
Shri A. Devaneyan; Tamil Nadu (through NCPCR;866
Registrar; NCPCR;866
Editor; Dinamalar;866
Shri A. Devaneyan; Tamil Nadu (through NCPCR;867
Registrar; NCPCR;867
Editor; Daily Thanthi;867
Shri A. Devaneyan; Tamil Nadu (through NCPCR;868
Registrar; NCPCR;868
Editor; Daily Thanthi;868
Editor; Hindustan;869
Shri Sunjjoy Manohar Dahake; Publisher/Editor Pune Mirror;870
Shri Arvind Kumar; Circle Officer (III);872
Ms. Shikha; Circle Officer Line;872
Editor; Dainik Jagran;872
Shri Arvind Kumar; Circle Offcier(III);873
Ms. Shikha; Circle Offcier;873
Editor; Dainik Jagran;873
Shri Kuldip Singh Bawa; Representative Shiromani Gurudwara Prabhandhak Committee;877
Smt. Meena;through Delhi Commission for Women;878
Editor; Mathrubhoomi;879
Editor; Hindustan Times;880
Shri Pankaj Kumar Pandey; IAS;883
Editor; The New Indian Express;883
Shri Pankaj Kumar Pandey; IAS;884
Editor; Kannada Prabha;884
Editor; Shakthi Daily;885
Shri Pankaj Kumar Pandey; IAS;887
Shri Pankaj Kumar Pandey; IAS;888
Shri Pankaj Kumar Pandey; IAS;889
Editor; Kannada Belaku;889
Shri Pankaj Kumar Pandey; IAS;890
Editor; Rajashtan Patrika;891
Shri D. Gunasekaran; Registrar Vishva Bharati;892
Editor; Hindustan Times;892
Shri Deepak Kumar Viswakarma; District President Uttar Pradesh Viswakarma Mahasabha;894
Editor; Dainik Jagran;894
Editor; Dainik Bhaskar;895
Editor; Amar Ujala;896
Editor; Dainik Jagran;897
Editor; Dainik Jagran;898
Shri Chetan Prakash Aggarwal; Mantri Shri Chandi Mandir Prabandak Samiti;899
Shri Ambrish Gour; Senior Superintendent of Jail Central Jail;900
Editor; Hindustan;900
Shri Brij Mani Singh; Former Provincial Spokesman Akhil Bhartiya Hindu Mahasabha;901
Editor; Dainik Jagran;901
Editor; Hindustan Times;902
Shri O.P. Akela Jaunsari; State Secretary;903
Editor; Nav Bharat Times;904
Editor; Eastern Chronicle;905
Editor; Rashtriya Sahara;906
Editor; Dainik Jagran;908
Shri Pradeep Kumar Rana; SubInspector Vastan Vihar Station;909
Editor; Crime Story;909
Editor; Amar Ujala;911
Editor; Khusro Mail;912
Editor; Dainik Bhaskar;913
Shri P. Pattavi; President Prithak Bastar Rajya Party;914
Editor; The Statesman;915
Shri Meena Chandel; District Accounts Manager National Rural Health Mission;917
Editor; Patrika;917
Shri Virbhan Ajvani; I.P.S.);918
Editor; Mahanagar Times;918
Shri Jalinder K. Ramane; Inspector of Police;919
Editor; Satya Shodhak Rahi;919
Editor; Times of India;920
Shri Surender Bhadur Yadav; Assistant Director O/o the Post Master General;921
Editor; Bundelkhand Live;921
Shri Syed Arshad Ali; Assistant Manager- Legal Lokmat Media Ltd.;922
Editor; Mumbai Mirror;924
Shri Premkumar Punamchand Sharma; Assitant Charity Commissioner;925
editor; The Gaon;926
Editor; Hindustan Times;927
Editor; Navbharat;928
Editor; Dainik Jagran;929
Shri R.D. Chandrahas; Joint General Manager/Vigilance Officer Ordinance Parachute Factory;930
Editor; Amar Ujala;930
Editor; Times of India;931
Dr. Binod Kumar Agarwala; Prof.& Head Department of Philosophy;932
Editor; The Shillong Times;932
Col. Sanjay; Assam Rifles;933
Lieutenant Colonel Sooraj S. Nair; Assam Rifles;933
Editor; Tehelka;933
Shri Shyamal Pal; Gangtok (received through DAVP;934
Shri K. Ganeshan; DAVP;934
Director General; DAVP;934
Editor; Ranchi Express;935
Shri Nilabh Dhruva; Manager Legal Bihar Urban Infrastructure;936
Editor; Hindustan;936
Shri Thakur Chandra Bhushan; Honorary Secretary Outgoing Management;937
Editor; Hindustan;937
Shri Sameer Kumar Da; Co-Director State Programme Management Unit;938
Editor; Dainik Bhaskar;938
Mohd. Nasim Ansari; Secretary Intzamia Committee;939
Ms. Neerja Bhatla; Chairperson Media & Protocol Division;941
Editor; Mail Today;941
Sh. Yasar Shah; State Minister (Energy);942
editor; Times of India;943
Shri Sunil Kumar; Press Relations Officer;944
Shri Brahmanand Shukla; President Mohalla Suraksha Vikas Samiti;945
Ms. Roshni Kaur; Director (Public Relations) Krishi Bikash Shilpa Kendra;946
editor; Dainik Statesman;946
Editor; Punjab Kesari;947
Editor; Taun Bharat;948
Shri Pankaj Kumar Pandey; IAS;951
Shri Pankaj Kumar Pandey; IAS;952
Editor; Mahila Shakthi;952
Shri Pankaj Kumar Pandey; IAS;953
Shri Pankaj Kumar Pandey; IAS;954
Shri Pankaj Kumar Pandey; IAS;957
Shri Pankaj Kumar Pandey; IAS;958
Shri Pankaj Kumar Pandey; IAS;959
Shri Pankaj Kumar Pandey; IAS;960
Shri Pankaj Kumar Pandey; IAS;961
Shri Pankaj Kumar Pandey; IAs;963
Editor; Kannada Prabha;963
Shri Pankaj Kumar Pandey; IAs;964
Shri Pankaj Kumar Pandey; IAS;965
Shri Pankaj Kumar Pandey; IAS;967
Editor; Deccan Herald;967
Shri Pankaj Kumar Pandey; IAS;969
Editor; Paid News;970
Prajavani; Paid News;970
Shri Pankaj Kumar Pandey; IAS;971
Editor; Vijaya Karnataka;971
Shri Pankaj Kumar Pandey; IAS;973
Shri Pankaj Kumar Pandey; IAS;974
Editor; Mandya Circle Weekly;976
Shri Pankaj Kumar Pandey; IAS;977
Editor; Mangalore (Karnataka). Paid News;977
Shri Pankaj Kumar Pandey; IAs;979
Shri Pankaj Kumar Pandey; IAS;983
Editor; Times of India;983
Shri Pankaj Kumar Pandey; IAS;985
Editor; Media Maahiti;985
Shri Pankaj Kumar Pandey; IAS;986
Editor; Srinath Patrike;986
Shri Pankaj Kumar Pandey; IAS;987
Shri Pankaj Kumar Pandey; IAS;988
Editor; The Greater Mysore;988
Shri Pankaj Kumar Pandey; IAS;989
Shri Pankaj Kumar Pandey; IAS;990
Shri Pankaj Kumar Pandey; IAS;991
Editor; Deccan Herald;991
Shri Lokesh Kumar; D.S. I.A.S.;992
Shri Lokesh Kumar; D.S. I.A.S.;993
Shri Lokesh Kumar; D.S. I.A.S.;994
Shri Lokesh Kumar; D.S. I.A.S.;995
Dr. S.B. Deepak Kumar; I.A.S.;996
Editor; Pudhuvai Bhoomi Fortnightly;996
Dr. S.B. Deepak Kumar; I.A.S.;997
Editor; Namadu Manasatchi Puducherry;997
Dr. S.B. Deepak Kumar; I.A.S.;998
Editor; Dinamani Daily;998
Dr. S.B. Deepak Kumar; I.A.S.;999
Editor; Dinakaran Daily;999
Dr. S.B. Deepak Kumar; I.A.S.;1000
Editor; Tamil Murasu;1000
Dr. S.B. Deepak Kumar; I.A.S.;1001
Dr. S.B. Deepak Kumar; I.A.S.;1002
Dr. S.B. Deepak Kumar; I.A.S.;1003
Dr. S.B. Deepak Kumar; I.A.S.;1004
Editor; Dinamalar;1004
Dr. S.B. Deepak Kumar; I.A.S.;1005
Editor; Malar Weekly;1005
Shri Velagapdi Ramakrishna Baby; MLA;1006
Shri Ramoji Rao; Editor Eenadu;1007
Shri S.H.M.; Senior Superintendent District Jail;1008
Rizvi; Senior Superintendent District Jail;1008
Shri S.K. Mishra; Transport Authority;1010
Motor Licensing Officer; Transport Authority;1010
Editor; City Sixty Samachar;1010
Shri S.K. Mishra; Motor Licensing Officer Transport Department;1011
Editor; The Patriot of India;1011
Shri P.D. Rai; Member of Parliament;1012
Editor; Dainik Bhaskar;1013
Shri Mohd. Saleem Khilzi; Advocate Civil Courts;1014
Editor; Hind Samachar;1014
Editor; Mid-Day;1019
Editor; Electronic Market Report;1020
Ms. Punam Mehta; Joint Director Pension & Pensioners Welfare Department;1021
Editor; Rajasthan Patrika;1021
Editor; Hindustan;1023
Editor; The Patriots of India;1024
Editor; I-Next;1025
Shri Faseeh Akhtar; Chairman Samajik Sanstha Kaumi Help Society;1026
Editor; Shah Times;1026
Shri Faseeh Akhtar; Chairman Samajik Sanstha Kaumi Help Society;1027
Editor; Dainik Jagran;1027
Shri Sushil Kumar Varshney; General Secretary Akhil Bharat Varshiy;1028
Editor; Dainik Jagran;1028
Shri Pradeep Kumar; Project Manager Construction & Maintenance Unit (Ganga);1030
Shri Sheopal Singh; Ex-District Chairman Congress Committee;1032
Editor; Dainik Jagran;1032
Editor; Dainik Jagran;1033
Shri Devender Kumar; Post Master;1034
Editor; Patrika;1036
Shri Kamaldeep Verma; Advocate Civil Court;1037
Shri Kalyan Kumar; Media Advisor M/s Jindal Steel & Power Ltd.;1038
Editor; DNA;1038
Shri Surender Bhadur Yadav; Assistant Director O/o the Post Master General;1039
Prof. Javaid Akhtar; Controller of Examinations Aligarh Muslim University;1040
Sanchalana Sayamakala; Patrika;1041
Shri Thaawar Chand Gehlot; Member of Parliament;1042
Editor; Goa Doot;1044
Shri B.P. Singh; Joint Commissioner of Income Tax;1045
Editor; Sangathan Bharat;1046
Editor; O Heraldo;1047
Editor; The Times of India;1048
Editor; Goa Doot;1053
Editor; Cheetein Aur Bauchharein;1054
Prof. Sandeep K. Malhotra; Department of Zoology;1055
Editor; The Sambad;1056
Dr. Sunil Srivastava; Director and Superintendent in Chief Mental Hospital;1057
Editor; Times of India;1057
Editor; Public Emotion;1060
Editor; Prayaan;1061
Editor; Pratibadi Kalam;1063
Shri Praveen Chandra Bhanjdeo; MLA Odisha Legislative Assembly;1064
Dr. Nachiketa Banopadhyay; Registrar Siodho-Konho-Birsa University;1065
Editor; Sambad Protidin;1065
Shri Rajeev Ranjan Verma; Eye Hospital;1066
Editor; Prabhat Khabar;1066
Dr. Kanhaiya Prasad; Civil Surgeon cum C.M.O.;1067
editor; Prabhat Khabar;1068
editor; Dainik Bhaskar;1069
Shri Siddharth Sanwaria; Advocate on behalf of M/s Shivangee Medicos;1072
Editor; The Tribune;1072
editor; Times of India;1073
Editor; Dainik Jagran;1074
Shri Paban Singh Ghatowar; Former Union Minister;1076
Editor; Navodaya Times;1077
Editor; Dinamalar;1080
Shri C.T. Ravi; Member of Karnataka Legislative Assembly;1081
Shri C.T. Ravi; Member of Karnataka Legislative Assembly;1082
Editor; BTS;1084
Shri Shyam Pannalalji Sharma; Member Executive Committee;1089
Shri Kapil Marwaha; Chartered Accountant;1090
Editor; DNA;1090
Shri Ved Prakash Gupta; General Secretary Punjab Human rights Committee;1091
editor; Punjab Kesari;1091
Shri Sonu Maheshwari; Chairman Noujwan Welfare Soch;1093
Editor; The New Indian Express;1094
Shri V. Subramanian; Advocate;1095
Editor; The Hindu;1095
Shri Prof. N.K. Pandey; Director Center for Information Publication and Public Relations;1096
Shahid Ali; Advocate National President United Muslims Front;1097
